transaction_id,timestamp,amount,device_novelty,transaction_velocity,location_deviation,merchant_history_score,customer_tenure_days,payment_method,ip_reputation_score,category_tag,ground_truth_label
7f839939-094a-783b-27e8-435a9143b387,2026-07-26T03:03:21.699816Z,20924.45,0.835,6,0.8522,0.718,55,netbanking,0.0612,fraud,fraud
cfeee6a6-bcc3-94fe-a8b6-6939e36f092d,2026-07-26T15:42:46.989167Z,1516.4,0.224,0,0.0001,0.0098,717,UPI,0.9106,normal,legitimate
8a508427-fe7d-98ee-63ff-2b7b4c9b1552,2026-08-01T00:49:51.266879Z,1116.9,0.2064,1,0.0253,0.0108,798,card,0.9466,normal,legitimate
ae334a73-5171-f630-3915-b3bf4a84209d,2026-08-16T08:41:26.177933Z,1872.64,0.1319,0,0.0265,0.0027,1095,UPI,0.9874,normal,legitimate
e454e412-a3f6-c340-e264-c98d927606b2,2026-07-29T18:55:01.762520Z,536.65,0.1511,0,0.1516,0.0365,21,wallet,0.9477,normal,legitimate
84240871-a25c-aebc-d694-40e3dc22c18b,2026-07-29T09:21:44.757731Z,1887.4,0.0704,0,0.0265,0.017,331,card,0.966,normal,legitimate
ac7b51a6-84a3-81fe-8228-106c08aebc53,2026-07-30T14:27:55.491841Z,6494.21,0.7863,9,0.8332,0.4677,10,UPI,0.3247,fraud,fraud
b62b5cbe-68f5-dcfb-00a7-9a81477eda44,2026-08-17T17:54:40.597546Z,632.97,0.0595,0,0.0084,0.12,69,netbanking,0.9473,normal,legitimate
54fef4b1-91ee-03ad-426f-816729e65571,2026-08-10T18:16:37.947630Z,141.17,0.1734,0,0.2024,0.0086,1151,card,0.9398,normal,legitimate
704f8678-4c78-00d1-1f6a-36e570032f05,2026-07-27T10:35:19.274101Z,100.0,0.7322,1,0.1881,0.1745,363,wallet,0.6827,borderline,legitimate
f58a4f99-6ce2-f6b5-57bc-80c3c70484a7,2026-07-27T05:15:25.379203Z,913.7,0.086,0,0.7679,0.1581,205,UPI,0.7981,borderline,fraud
91242e39-64b5-8962-0510-34f1539d7d1a,2026-08-10T11:00:59.210623Z,2951.72,0.7373,3,0.1989,0.0129,33,netbanking,0.7877,borderline,fraud
7d3ba33b-c1ad-e16a-3621-3f06e2e24176,2026-08-04T14:31:16.768783Z,748.04,0.2499,0,0.207,0.0483,1114,UPI,0.8601,normal,legitimate
bdf050f6-f801-7566-be84-f75ffb854b7a,2026-07-29T16:12:16.086871Z,530.81,0.204,0,0.0087,0.12,717,UPI,0.97,normal,legitimate
a0ff7f08-4c5a-13d3-73b8-1d1499de985b,2026-08-06T21:45:16.419502Z,265.07,0.1892,0,0.114,0.0309,374,UPI,0.8765,normal,legitimate
f774f562-f024-818d-692c-6434814bbcc6,2026-08-14T02:14:39.176349Z,1240.8,0.9561,4,0.8531,0.1255,105,card,0.588,suspicious,fraud
dd7f203d-b04e-db00-0208-481cacada177,2026-08-04T18:12:23.150587Z,571.38,0.0194,0,0.1669,0.0244,410,netbanking,0.9982,normal,legitimate
4534c40c-2409-5fb6-95dd-87e6e9a4fba0,2026-08-18T18:18:49.862739Z,4304.55,0.1258,5,0.2051,0.0606,739,wallet,0.8975,legitimate_but_unusual,legitimate
3972ecae-d677-4300-19ae-2672e12db028,2026-08-06T03:23:50.056588Z,1796.9,0.1626,1,0.109,0.0375,877,UPI,0.9898,normal,legitimate
0f3e4536-8872-045f-4851-48a8a5cca8de,2026-08-21T22:00:10.726344Z,47.66,0.1595,0,0.0314,0.0586,1041,UPI,0.9493,normal,legitimate
e1b4847e-d5b3-bad1-8224-08d44b023ce1,2026-08-16T07:14:37.479690Z,297.37,0.0329,1,0.2295,0.0408,1135,UPI,0.9409,normal,legitimate
2569fcb4-d058-4ee5-566d-0c1057f45095,2026-08-21T10:17:27.998311Z,927.06,0.0656,0,0.0865,0.0246,246,UPI,0.9813,normal,legitimate
f965b4ce-f627-411f-5b3d-66e5d855365b,2026-07-25T18:50:33.236579Z,402.36,0.046,1,0.2405,0.0087,766,UPI,0.8928,normal,legitimate
b7c2f035-1de5-5087-3850-1bf5ddde1bcb,2026-08-20T08:38:30.925645Z,520.27,0.0194,0,0.0098,0.0826,1046,UPI,0.9043,normal,legitimate
62760842-0641-823a-fbb6-f4a88fd8c92c,2026-07-26T12:05:04.450410Z,1176.22,0.1709,0,0.1172,0.0564,58,UPI,0.9219,normal,legitimate
95027c3a-2492-1255-5fbd-0fff37e1df8a,2026-08-07T13:44:34.887915Z,4806.33,0.2454,0,0.0633,0.106,1105,UPI,0.9123,normal,legitimate
41923eb4-4a68-17ce-b2d1-843666e834e7,2026-07-30T17:12:10.181427Z,106.96,0.0511,0,0.0023,0.0777,783,UPI,0.9754,normal,legitimate
58b81f4d-8db6-14d3-caf4-2d9934730113,2026-08-17T06:17:27.062845Z,2563.66,0.2059,0,0.1746,0.0139,216,wallet,0.8667,normal,legitimate
4df1d11f-7407-d5ee-7721-1abbca8dadfd,2026-08-01T04:10:44.275665Z,2171.69,0.2027,1,0.123,0.0566,65,wallet,0.9358,normal,legitimate
2c5d7784-5681-c7b1-ae7d-306ea7850b15,2026-08-17T15:54:03.689619Z,765.72,0.2404,1,0.2472,0.0089,921,UPI,0.8766,normal,legitimate
927efb1e-ee86-a898-9b29-406ba783b18c,2026-08-18T07:48:54.471203Z,381.76,0.0821,0,0.2062,0.0317,322,UPI,0.9687,normal,legitimate
74bc165e-e1c9-2b1f-87bd-7311948b6d7a,2026-08-11T18:50:48.630468Z,891.88,0.1211,0,0.1126,0.0217,911,UPI,0.9685,normal,legitimate
c2872c21-d88d-5e43-435b-8800bd42bca9,2026-08-17T14:38:18.509082Z,500.0,0.8334,4,0.8574,0.0273,120,UPI,0.6189,suspicious,fraud
905159a8-7f12-dd4e-20ac-7c91afeae38a,2026-07-26T17:08:42.432402Z,1058.02,0.0422,0,0.0464,0.0215,910,UPI,0.9207,normal,legitimate
96899c4f-3d2e-39ab-d736-3f5324e379aa,2026-07-25T11:00:08.027369Z,263.8,0.0817,0,0.1635,0.0252,435,card,0.8958,normal,legitimate
be00614b-fc28-424e-d4c3-95629f8bdf30,2026-07-27T02:08:16.578851Z,249.3,0.1609,0,0.0056,0.0242,1042,wallet,0.8524,normal,legitimate
e81cc7e7-925f-ded8-4b90-5e170811db5a,2026-07-29T05:28:35.763853Z,133.68,0.0946,1,0.1129,0.0343,1032,wallet,0.9912,normal,legitimate
dd4656e8-e439-ab23-969d-d13fe618bb9a,2026-07-25T15:08:10.744485Z,1053.05,0.0515,1,0.1737,0.12,1075,UPI,0.9895,normal,legitimate
93de56f1-5cbf-7bd6-3e3e-4fa63595063b,2026-08-05T00:18:49.381349Z,755.2,0.042,0,0.216,0.0202,1072,UPI,0.8736,normal,legitimate
5f76cf84-d7c5-df8e-e80c-f9b3b3ce6167,2026-07-26T01:43:20.455694Z,419.69,0.0141,0,0.0737,0.0743,670,card,0.9114,normal,legitimate
85115c8d-d304-71f9-9aaa-a2d8aca6933a,2026-08-19T21:20:54.928736Z,778.92,0.8925,1,0.0588,0.0885,187,UPI,0.8651,borderline,fraud
f236a381-1f9f-462a-9f1e-33c47288bbfd,2026-08-22T10:37:11.086454Z,500.0,0.8428,4,0.7365,0.1604,6,UPI,0.472,suspicious,fraud
a09510f6-a7b4-c7a6-490f-c5e72a44e934,2026-07-28T12:50:05.354077Z,896.59,0.0269,1,0.0554,0.0888,1196,UPI,0.9903,normal,legitimate
f955e782-86cb-5301-385f-638023b0bda0,2026-07-27T08:29:58.488865Z,2622.92,0.0665,0,0.2219,0.048,647,netbanking,0.8645,normal,legitimate
97e13d12-e25d-f91a-978a-1903102c1b09,2026-08-13T01:01:12.175945Z,193.52,0.1951,1,0.0246,0.0021,457,UPI,0.8741,normal,legitimate
bb72de20-2dc9-96d1-12ee-a61a43966c9a,2026-08-10T19:29:13.394634Z,1018.23,0.1245,1,0.1847,0.0164,944,UPI,0.8936,normal,legitimate
81859be0-d9af-9252-1003-a3bd676c42d9,2026-07-27T04:39:08.629841Z,166.03,0.164,0,0.1393,0.0322,900,UPI,0.9448,normal,legitimate
1709275e-449f-6578-73cb-dea1619ec1fb,2026-07-26T05:20:12.416642Z,278.84,0.0588,0,0.0008,0.0104,927,UPI,0.85,normal,legitimate
7af24437-f21b-e3cc-b3fd-02250a6e76ab,2026-08-12T19:12:42.029577Z,2228.64,0.1461,0,0.23,0.4995,758,card,0.8264,merchant_anomaly,fraud
eadb0a11-90bf-f583-2141-51307b41d145,2026-08-21T06:28:07.268273Z,917.82,0.8194,3,0.9753,0.1235,106,UPI,0.3016,suspicious,fraud
c592e66a-2603-7afb-b7e5-0de13edd5ae2,2026-08-04T22:54:32.938113Z,1835.46,0.0904,0,0.0975,0.0752,15,UPI,0.8923,normal,legitimate
bb2d4704-e9e0-ab08-c6e4-0a7ff0e906c0,2026-08-09T17:19:51.365222Z,285.21,0.1277,4,0.2319,0.1713,576,wallet,0.7208,borderline,fraud
f8d5392f-f3e1-c790-3c76-bb5c8920cafa,2026-08-14T09:38:37.338602Z,379.34,0.0217,0,0.094,0.1033,112,netbanking,0.8986,normal,legitimate
8f06215b-b20d-9d28-e433-02c2551cc31e,2026-07-28T01:46:41.193546Z,1222.63,0.1844,0,0.1355,0.005,859,card,0.8683,normal,legitimate
b17c6a95-1b82-1444-db6a-e61364933f5c,2026-07-30T00:27:07.059298Z,1465.93,0.08,0,0.1797,0.0914,442,UPI,0.8971,normal,legitimate
ea4989d4-8f2f-70f6-c3d1-ad65f3d5c4f1,2026-08-02T21:02:50.131070Z,128.46,0.0264,0,0.2333,0.0105,575,card,0.9335,normal,legitimate
04db1803-c146-54fc-6da7-c44997326d10,2026-08-15T16:50:03.018662Z,8536.55,0.9701,5,0.9081,0.1281,107,UPI,0.6756,suspicious,fraud
fcb4ca0e-9e67-979e-37d4-edb1ce751f4c,2026-08-11T23:34:12.047228Z,204.93,0.0103,0,0.1937,0.0348,338,UPI,0.9093,normal,legitimate
3a3797c1-7cd8-a525-8ec3-6175f4d0e37c,2026-08-19T02:24:49.176615Z,1713.56,0.013,1,0.0616,0.0106,643,UPI,0.9518,normal,legitimate
08a8ca56-e81c-6447-62cc-655992a64ab3,2026-07-26T14:15:06.865851Z,203.17,0.1014,0,0.1389,0.12,642,UPI,0.9676,normal,legitimate
ca1db35d-b4f7-88db-e1b0-d231f36e8a51,2026-08-03T11:39:03.495013Z,616.58,0.0492,0,0.2411,0.7156,541,UPI,0.836,merchant_anomaly,fraud
ed71b853-8306-f9ec-6566-e7aa12102c70,2026-08-09T12:43:55.019764Z,2190.63,0.0475,0,0.0807,0.12,288,UPI,0.9634,normal,legitimate
9238fd0f-3e9e-d84f-25bf-2ae242558c41,2026-08-20T04:03:03.153359Z,862.88,0.0818,1,0.1407,0.0555,855,UPI,0.8845,normal,legitimate
53ef3e9b-fde0-a794-e2bc-5a026fec4d5f,2026-07-26T15:17:03.573051Z,736.15,0.1411,2,0.0702,0.0336,665,card,0.8886,normal,legitimate
9cfb9ddc-3630-5413-669f-34f282bed4c0,2026-08-02T15:44:31.373234Z,400.47,0.1598,0,0.2359,0.0107,176,UPI,0.8639,normal,legitimate
35b62d0d-5603-7608-e45f-5547df965658,2026-07-26T02:55:53.656559Z,691.23,0.2395,0,0.2183,0.0228,1169,card,0.9384,normal,legitimate
1412da18-78cd-1836-2675-15e7cf94fc9a,2026-08-03T20:11:12.981466Z,11831.34,0.9561,6,0.8446,0.763,34,UPI,0.1678,fraud,fraud
9062bd79-648a-fcb5-a3a8-038b75672de8,2026-08-19T16:52:54.136453Z,214.22,0.226,0,0.0715,0.0006,1169,UPI,0.8821,normal,legitimate
0ae2ca20-0942-320b-0eb3-985610e95d1c,2026-08-13T08:50:51.912317Z,666.43,0.2452,0,0.1621,0.12,395,card,0.8733,normal,legitimate
c39bc26d-2696-1860-5db0-c2c50936b1b5,2026-08-15T06:18:29.667443Z,278.59,0.7423,3,0.1365,0.149,275,netbanking,0.6709,borderline,legitimate
ccf33fb8-3d37-ee6f-ca31-e08e130d2cf5,2026-08-10T10:25:09.227615Z,2670.6,0.239,3,0.1152,0.0406,587,card,0.5107,borderline,legitimate
bbfb3f4d-7749-afbd-34dc-c3776207e7ac,2026-08-01T07:01:41.653167Z,4209.74,0.7461,5,0.0967,0.0362,406,UPI,0.5879,borderline,fraud
7c17627c-c3c3-0a9e-ef1b-bc4174e1e885,2026-08-10T02:28:39.479511Z,590.8,0.0601,0,0.1923,0.0024,781,UPI,0.9189,normal,legitimate
f23f6bdf-4472-7d60-5cf5-88d73f1f3476,2026-08-14T11:57:28.290022Z,229.85,0.1976,1,0.1373,0.0081,493,UPI,0.9855,normal,legitimate
2e38b03a-4349-b168-4b8b-e5b8ac0e9ac5,2026-08-01T17:11:21.489756Z,362.6,0.1665,0,0.0219,0.0018,727,card,0.8666,normal,legitimate
2b8e1c03-acb2-57fa-9ffa-49f8ac58568e,2026-07-29T17:04:27.155075Z,397.61,0.1489,0,0.2022,0.0644,214,UPI,0.9013,normal,legitimate
b336fe62-276d-ebd8-8aa6-88cd4d810b64,2026-08-14T02:04:01.722363Z,5912.27,0.8129,3,0.7274,0.0648,142,UPI,0.7072,suspicious,fraud
e45bdcc4-340e-e3b9-a42a-dcf1c912d0c1,2026-07-30T10:22:55.718142Z,112.93,0.0583,0,0.0444,0.12,336,UPI,0.8849,normal,legitimate
628a47ac-ac8d-de13-7661-7f464888e38a,2026-08-18T15:47:40.805144Z,317.45,0.2013,1,0.1016,0.0824,788,wallet,0.9291,normal,legitimate
c471fb31-fb6b-ed3a-3c9f-f2b82f23cb7f,2026-07-26T21:25:30.778632Z,83.84,0.0759,0,0.2308,0.0009,660,UPI,0.9739,normal,legitimate
d5b40cdf-cecd-1de7-e48e-8f0da669b743,2026-07-30T03:18:19.836189Z,5145.33,0.0498,4,0.195,0.1288,393,UPI,0.7071,borderline,fraud
03328f58-dbea-3fbc-6b65-fc5e7d8d89c4,2026-08-07T19:27:49.014372Z,389.17,0.1374,0,0.1293,0.0053,513,UPI,0.8724,normal,legitimate
28f071f9-e312-8c42-bf4e-78fc9a970774,2026-07-30T00:45:43.404425Z,252.37,0.1265,1,0.0534,0.031,1019,card,0.8771,normal,legitimate
49d45c4e-59a6-6c10-4e87-9c76a55028df,2026-08-02T17:35:48.383440Z,1488.93,0.7989,4,0.9428,0.1567,61,wallet,0.3315,suspicious,fraud
a5400238-66ee-8133-f2ef-dca4e76b782f,2026-08-19T00:26:36.664357Z,682.14,0.0767,1,0.0689,0.5356,459,UPI,0.8824,merchant_anomaly,fraud
3b2e9787-70b3-c542-0108-ea3d807b0aff,2026-07-26T13:51:12.940412Z,1652.25,0.1887,0,0.0465,0.0036,195,UPI,0.909,normal,legitimate
289c1324-9c94-d84b-0ec8-5ccd2cef4e2a,2026-07-25T05:46:39.348185Z,104.22,0.0471,0,0.2156,0.04,609,netbanking,0.8548,normal,legitimate
1593f7ff-8a2f-bcbc-edda-e8a4e5229eb0,2026-08-04T22:16:15.084927Z,30747.42,0.7847,3,0.8427,0.2496,30,UPI,0.6765,suspicious,legitimate
2a0824fe-e468-ee81-b657-9cbc2cd7d81a,2026-08-09T16:59:29.292146Z,736.38,0.0137,1,0.7312,0.1549,211,UPI,0.682,borderline,legitimate
deba0b4b-3603-f152-af43-76e5d1b74016,2026-08-02T22:33:11.497499Z,253.87,0.2037,0,0.1098,0.12,326,netbanking,0.8865,normal,legitimate
b10c257d-9623-b857-ab9d-b7aa25354188,2026-08-08T20:24:04.320092Z,347.78,0.1809,0,0.1507,0.12,1124,UPI,0.862,normal,legitimate
adc8a177-7338-89a9-b616-d4f26859d2bd,2026-08-09T02:28:51.020059Z,2084.38,0.8106,5,0.9555,0.4476,53,UPI,0.1477,fraud,fraud
7ff2b11a-6f8f-b1bc-74ec-7ce5839c93ea,2026-08-16T10:47:04.403425Z,5719.72,0.7721,5,0.9785,0.2421,133,UPI,0.5333,suspicious,fraud
66dce15f-b33d-eacb-5c03-62f30e95f52e,2026-07-24T14:00:30.157286Z,81.78,0.067,0,0.1248,0.0627,184,card,0.9111,normal,legitimate
eed35e63-5e1b-f429-9bcd-93accac78fa4,2026-08-22T22:24:55.608051Z,2886.87,0.109,0,0.1162,0.0134,1095,UPI,0.9573,normal,legitimate
53222c6c-70a7-9b04-1821-c20aa7c1e36b,2026-08-16T23:15:07.290091Z,682.92,0.1863,2,0.184,0.0061,23,UPI,0.9875,normal,legitimate
763553d4-7872-5d88-fbc5-1148123395a2,2026-08-17T02:18:25.511719Z,487.07,0.1654,0,0.0721,0.0804,499,netbanking,0.9685,normal,legitimate
6601c68e-43d3-798b-f225-e758804d4d2a,2026-08-19T12:33:15.925456Z,1099.19,0.0493,0,0.1488,0.0983,120,wallet,0.9169,normal,legitimate
ef3a1d17-8f58-60cc-6062-d6d5c86c9526,2026-07-26T06:26:48.392485Z,205.45,0.2287,0,0.2319,0.0458,1049,UPI,0.853,normal,legitimate
b4819efa-0c8b-9e08-1486-7e9a92ddf136,2026-08-21T00:28:30.136695Z,711.82,0.0373,0,0.0958,0.0595,1168,card,0.9601,normal,legitimate
a3194970-f964-8607-747c-aab9617b4065,2026-08-07T21:22:05.075965Z,724.89,0.0639,0,0.196,0.0174,1181,card,0.9443,normal,legitimate
7a707f1d-d287-6ff1-d71f-9d1b36bd3f44,2026-08-14T08:24:10.124846Z,1390.35,0.2426,6,0.1803,0.0871,949,card,0.9533,legitimate_but_unusual,legitimate
f7092a34-0b19-cd2f-49ee-f88507c01218,2026-08-15T17:16:37.880691Z,248.63,0.2246,0,0.2426,0.1076,855,card,0.9896,normal,legitimate
460e84b5-be5b-974b-3749-5c1bf0bc1ccb,2026-08-10T06:57:08.924702Z,892.93,0.166,0,0.0677,0.0167,928,UPI,0.9819,normal,legitimate
d1061691-8456-e65e-583f-5e72237f33e0,2026-08-21T00:55:21.572586Z,36635.08,0.352,1,0.1077,0.0886,883,UPI,0.9485,legitimate_but_unusual,legitimate
e95e65cb-7bdd-023e-8f9e-03b5653d6f7a,2026-08-20T18:22:57.660767Z,835.93,0.1918,0,0.1271,0.0082,426,card,0.8561,normal,legitimate
4c3e6809-1e62-a04a-26e2-ab4231953d52,2026-07-26T23:23:14.684643Z,2068.8,0.7466,3,0.0742,0.0527,371,UPI,0.7006,borderline,fraud
3e5350a6-14e3-23c4-67f8-fb30fdfc8550,2026-08-09T21:10:16.390082Z,2499.13,0.9039,3,0.7961,0.3173,51,card,0.7173,suspicious,fraud
96356a73-0087-701f-2d2b-fd1c6456643c,2026-08-01T22:37:22.819594Z,501.76,0.0393,0,0.1717,0.0105,279,card,0.9377,normal,legitimate
398b15d8-83bc-5dfb-c48c-a637864a11cc,2026-08-17T18:55:56.758152Z,200.4,0.786,0,0.1805,0.0489,66,UPI,0.5303,borderline,fraud
d1157b45-0b24-c566-766e-277f9e979b28,2026-08-21T05:06:57.798682Z,220.56,0.08,0,0.133,0.0497,554,UPI,0.8746,normal,legitimate
2bf48044-2edf-9019-3408-e2d549ae23b0,2026-08-22T03:02:24.988119Z,301.82,0.203,1,0.0023,0.0934,687,UPI,0.8748,normal,legitimate
5cb74b01-910b-af48-7fb7-2a296d532c4e,2026-07-26T15:28:25.852660Z,1496.89,0.2288,0,0.0383,0.0951,917,card,0.9009,normal,legitimate
6e86ff71-0d80-c997-f711-cb83e6885494,2026-08-08T04:49:51.797827Z,126.08,0.2416,0,0.0565,0.0131,429,UPI,0.9938,normal,legitimate
31e3ded6-0737-8b77-a857-fa0085892257,2026-08-21T10:36:50.417003Z,790.8,0.0131,0,0.0432,0.0174,200,UPI,0.9273,normal,legitimate
71585b43-ecfa-7757-41e6-315c68498361,2026-08-11T09:04:26.103750Z,337.0,0.2369,1,0.1007,0.0619,89,UPI,0.8565,normal,legitimate
78f5593a-1a05-cfa5-bdef-566d781a2200,2026-07-25T18:59:08.743800Z,624.24,0.2032,0,0.0676,0.0507,33,UPI,0.9779,normal,legitimate
91d68370-dccb-1a47-3bd7-0c1bbe89f8d9,2026-08-11T20:58:55.725996Z,271.3,0.1076,1,0.0621,0.0166,1115,UPI,0.9949,normal,legitimate
a1e6c51e-a475-862e-853c-fd43866d7d6f,2026-08-22T13:01:04.659650Z,502.3,0.0018,0,0.1921,0.0313,775,card,0.8922,normal,legitimate
d8906afc-2c05-8697-8364-ddc023e7a759,2026-07-29T11:22:25.543008Z,2341.69,0.183,0,0.2121,0.0144,611,card,0.9188,normal,legitimate
55ddce07-3079-1040-b3a6-8f09a912f109,2026-07-27T11:35:03.410474Z,1012.55,0.1729,0,0.1284,0.0454,236,UPI,0.9995,normal,legitimate
56a37e47-7f62-bb13-bee8-93a442262357,2026-08-16T13:03:41.839120Z,858.31,0.1359,0,0.0249,0.0197,851,UPI,0.9431,normal,legitimate
f6b14662-c1cf-2788-cd47-268b34f30d11,2026-08-01T12:07:28.664326Z,657.15,0.2125,0,0.1029,0.0324,347,card,0.8592,normal,legitimate
08ca9fb4-48c6-e35e-19b2-2dd4b055b743,2026-07-28T23:44:58.737615Z,500.0,0.9706,6,0.8165,0.3344,63,card,0.6627,suspicious,fraud
879ed823-d2b5-253d-7b4d-dd4669713a78,2026-08-17T18:49:09.603049Z,17.65,0.1425,0,0.087,0.0085,1088,UPI,0.9472,normal,legitimate
6692ff68-e907-158b-24fe-39256900aa47,2026-08-15T08:43:31.141026Z,12439.92,0.9576,4,0.9869,0.6015,40,card,0.2263,fraud,fraud
98c7a35b-5f58-643e-fe5c-94e15517ae41,2026-08-11T11:01:24.810746Z,10863.94,0.9617,6,0.9775,0.2609,168,UPI,0.4476,suspicious,fraud
6842e9ef-a351-234c-4754-e3e449f0dae7,2026-07-29T12:19:30.838384Z,2103.0,0.847,1,0.8141,0.0601,286,UPI,0.6115,borderline,legitimate
7f1c96a8-c8a0-26cf-7e2c-20c400a169e2,2026-08-20T12:30:06.532594Z,487.06,0.1258,0,0.1138,0.0627,759,card,0.9523,normal,legitimate
ebf2936e-586b-e705-30fe-8d4adaa15786,2026-07-24T19:59:25.290253Z,568.83,0.1148,0,0.095,0.0201,191,UPI,0.8933,normal,legitimate
06185403-4911-1ca2-06e3-e315a03e64bc,2026-08-02T23:12:00.548033Z,275.26,0.234,0,0.0112,0.0519,390,UPI,0.9986,normal,legitimate
1c6b120a-003c-d7a3-7698-421f22048639,2026-08-08T16:15:19.368854Z,5393.84,0.1315,0,0.0557,0.0418,175,card,0.9628,normal,legitimate
2ec7089d-9827-4feb-c1f9-116b09002f15,2026-07-30T03:39:56.259104Z,210.19,0.1906,0,0.1122,0.0678,774,UPI,0.9901,normal,legitimate
c3966926-2162-5add-33f6-1d536f92543e,2026-08-12T12:35:24.845117Z,306.99,0.1556,0,0.1804,0.0429,629,card,0.9221,normal,legitimate
815054b8-9abd-1f03-5e40-22a4728a3399,2026-08-01T17:28:27.270591Z,619.95,0.2057,0,0.167,0.0707,810,card,0.9162,normal,legitimate
de44a24b-87ee-50c8-ffce-ebc467e1533a,2026-08-13T06:46:27.743051Z,79.4,0.2136,0,0.0412,0.0608,255,card,0.9638,normal,legitimate
ad820de3-7048-4103-77db-53a594ef0efe,2026-08-13T10:31:15.244616Z,116.93,0.0167,1,0.0456,0.0155,1109,netbanking,0.9723,normal,legitimate
6e73f2c4-08cc-3802-9c89-bce9cde67302,2026-08-14T14:05:35.825886Z,5808.94,0.1185,5,0.835,0.0403,314,UPI,0.6421,borderline,legitimate
f99ae39e-124b-2176-a430-8933e6e316bb,2026-08-19T15:15:17.486070Z,250.9,0.1279,1,0.0264,0.0242,86,card,0.972,normal,legitimate
c9ea53de-9dbc-d690-774a-c87c3a0841fc,2026-08-03T06:56:30.829162Z,169.35,0.1009,0,0.1264,0.0269,1010,UPI,0.982,normal,legitimate
e7a6e0c0-8732-e5ef-841f-d8c4bbc869d2,2026-08-20T12:06:12.324130Z,1181.15,0.2395,0,0.1957,0.0039,1047,UPI,0.9034,normal,legitimate
baf38e02-36fe-72c1-1a4a-52c8eb97b49a,2026-08-23T11:42:41.198131Z,771.26,0.069,3,0.8848,0.1843,376,UPI,0.6851,borderline,legitimate
7eeacb74-a361-a4a9-5142-7a5ee4f99f17,2026-08-18T07:37:10.173631Z,193.74,0.2203,0,0.124,0.0781,71,card,0.9742,normal,legitimate
17badde2-f503-9b37-e2c0-d197995c4823,2026-08-13T21:04:05.878757Z,161.23,0.1887,0,0.2136,0.1054,188,UPI,0.948,normal,legitimate
d76079df-5201-26c2-0717-73bbde2f92a3,2026-08-04T02:35:23.131396Z,908.83,0.1807,1,0.2281,0.0349,172,UPI,0.9215,normal,legitimate
e8833dcc-16bd-3351-5263-826f6c4570de,2026-08-09T13:15:00.542466Z,98.84,0.0716,0,0.1543,0.0414,1032,card,0.913,normal,legitimate
12c4ad03-22f8-ef63-6a2d-5705a1e5ca75,2026-08-20T02:45:28.946040Z,2976.84,0.9682,6,0.9209,0.6736,45,card,0.1997,fraud,fraud
3d162573-ff82-71a7-fcc7-d231e239af5a,2026-08-12T05:19:50.027937Z,372.4,0.2335,0,0.0365,0.0315,773,netbanking,0.9418,normal,legitimate
59ae491b-bd1f-3c59-db8c-68a8c10fc728,2026-08-09T07:48:34.772818Z,134.97,0.1793,0,0.1865,0.0446,783,UPI,0.9085,normal,legitimate
8b7cdf37-baa8-d7f4-f9a7-30f3240749cc,2026-08-04T19:47:59.347555Z,359.5,0.2005,0,0.0783,0.0369,491,card,0.9914,normal,legitimate
7d70dd68-8ab9-9298-30f3-ab4f702bec19,2026-08-18T21:49:58.347142Z,3808.3,0.0276,0,0.1931,0.0157,1061,wallet,0.8697,normal,legitimate
09d74556-4b2b-5dab-5db3-31d4684d5025,2026-08-08T11:18:22.687471Z,766.84,0.0208,0,0.0216,0.0059,814,UPI,0.9455,normal,legitimate
0aa691da-5ed3-5064-9b36-f23debadbba8,2026-08-23T10:48:34.590072Z,253.59,0.06,2,0.0037,0.0348,729,UPI,0.9781,normal,legitimate
ea218942-40ff-52cf-3084-5e58ae7e88f2,2026-08-22T22:32:18.014065Z,1287.86,0.1872,0,0.1344,0.0227,512,card,0.9892,normal,legitimate
22155c9c-af45-8d72-ecda-da4753f76a79,2026-08-17T20:29:49.275636Z,184.3,0.2486,0,0.0268,0.0278,244,UPI,0.8972,normal,legitimate
bb7770ce-3a12-215b-89be-9075624262fa,2026-08-15T10:50:10.406672Z,1286.26,0.0346,0,0.0472,0.0458,1113,UPI,0.8737,normal,legitimate
984a723b-9008-f95a-e084-4ae6ee2b3864,2026-08-01T11:32:17.122175Z,520.85,0.2013,0,0.1391,0.0108,933,UPI,0.9209,normal,legitimate
680b8cf9-3a64-477e-82be-7ba69bebde14,2026-08-07T14:01:08.569332Z,3038.37,0.0243,0,0.1263,0.0304,873,UPI,0.9447,normal,legitimate
031abfb4-a450-e3bd-a9d5-d890e40bfe5c,2026-08-18T10:51:01.772610Z,11815.27,0.7229,3,0.7322,0.0571,157,card,0.6797,suspicious,fraud
5d6e4f59-5ea4-501b-309f-f5ed4446c9d9,2026-08-01T02:50:30.741485Z,329.62,0.0922,1,0.0819,0.0136,822,card,0.909,normal,legitimate
a1002dad-9d3e-7099-51c2-13ce9237269a,2026-08-14T01:10:40.858549Z,716.88,0.14,0,0.2014,0.0011,19,UPI,0.9584,normal,legitimate
c98ce4aa-585b-3dcf-9100-7518929343c4,2026-08-10T13:20:10.911990Z,1240.21,0.0617,0,0.169,0.12,590,card,0.9417,normal,legitimate
4cfa2791-9e4c-e749-e801-0bbdca9bee1b,2026-08-09T12:31:54.095566Z,100.66,0.1862,0,0.1381,0.063,1153,UPI,0.8585,normal,legitimate
